    ddm_tol=1e-12,
SCF ddm_tol = 1e-12
SCF ddm_tol = 1e-10
cycle= 777 E= -37.2967953880986  delta_E= 8.53e-14  |g|= 1.19e-12  |ddm|= 3e-12
cycle= 778 E= -37.2967953880986  delta_E= -7.11e-15  |g|= 1.22e-12  |ddm|= 1.77e-11
cycle= 779 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 2.11e-12  |ddm|= 1.02e-11
cycle= 780 E= -37.2967953880987  delta_E=    0  |g|= 1.71e-12  |ddm|= 1.79e-11
cycle= 781 E= -37.2967953880986  delta_E= 4.97e-14  |g|= 3.1e-12  |ddm|= 7.1e-12
cycle= 782 E= -37.2967953880986  delta_E= -2.13e-14  |g|= 2.21e-12  |ddm|= 9.65e-12
cycle= 783 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 1.06e-12  |ddm|= 1.08e-11
cycle= 784 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 2.02e-12  |ddm|= 1.84e-11
cycle= 785 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 2.67e-12  |ddm|= 8.88e-12
cycle= 786 E= -37.2967953880986  delta_E= 2.13e-14  |g|= 2.23e-12  |ddm|= 6.84e-12
cycle= 787 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 2.79e-12  |ddm|= 1.7e-11
cycle= 788 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 1.5e-12  |ddm|= 1.7e-11
cycle= 789 E= -37.2967953880986  delta_E= 2.84e-14  |g|= 2.86e-12  |ddm|= 2.08e-11
cycle= 790 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 2.49e-12  |ddm|= 2.96e-11
cycle= 791 E= -37.2967953880986  delta_E= 3.55e-14  |g|= 1.47e-12  |ddm|= 1.96e-11
cycle= 792 E= -37.2967953880986  delta_E= -1.42e-14  |g|= 1.48e-12  |ddm|= 1.27e-11
cycle= 793 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 8.63e-13  |ddm|= 1.23e-11
cycle= 794 E= -37.2967953880986  delta_E= 2.84e-14  |g|= 2.06e-12  |ddm|= 9.19e-12
cycle= 795 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 2.25e-12  |ddm|= 9.77e-12
cycle= 796 E= -37.2967953880986  delta_E= 3.55e-14  |g|= 2.19e-12  |ddm|= 1.58e-11
cycle= 797 E= -37.2967953880986  delta_E=    0  |g|= 2.3e-12  |ddm|= 2.76e-11
cycle= 798 E= -37.2967953880987  delta_E= -4.97e-14  |g|= 2.47e-12  |ddm|= 5.49e-12
cycle= 799 E= -37.2967953880987  delta_E=    0  |g|= 3.08e-12  |ddm|= 2.64e-11
cycle= 800 E= -37.2967953880987  delta_E= 2.84e-14  |g|= 1.15e-12  |ddm|= 1.59e-11
cycle= 801 E= -37.2967953880986  delta_E= 1.42e-14  |g|= 2.69e-12  |ddm|= 1.54e-11
cycle= 802 E= -37.2967953880986  delta_E= 3.55e-14  |g|= 1.98e-12  |ddm|= 1.97e-11
cycle= 803 E= -37.2967953880987  delta_E= -9.95e-14  |g|= 1.95e-12  |ddm|= 3.08e-12
cycle= 804 E= -37.2967953880987  delta_E= 4.26e-14  |g|= 1.81e-12  |ddm|= 1.07e-11
cycle= 805 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 1.97e-12  |ddm|= 7.54e-12
cycle= 806 E= -37.2967953880987  delta_E= -4.97e-14  |g|= 1.4e-12  |ddm|= 1.68e-11
cycle= 807 E= -37.2967953880987  delta_E=    0  |g|= 1.72e-12  |ddm|= 6.57e-12
cycle= 808 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 3.83e-12  |ddm|= 1.18e-11
cycle= 809 E= -37.2967953880986  delta_E= 4.97e-14  |g|= 1.78e-12  |ddm|= 1.91e-11
cycle= 810 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.58e-12  |ddm|= 1.18e-11
cycle= 811 E= -37.2967953880987  delta_E=    0  |g|= 3.24e-12  |ddm|= 3.38e-11
cycle= 812 E= -37.2967953880987  delta_E=    0  |g|= 1.36e-12  |ddm|= 2.79e-11
cycle= 813 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 1.77e-12  |ddm|= 1.16e-11
cycle= 814 E= -37.2967953880987  delta_E=    0  |g|= 2.69e-12  |ddm|= 1.91e-11
cycle= 815 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 2.19e-12  |ddm|= 2.11e-11
cycle= 816 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 1.55e-12  |ddm|= 1.34e-11
cycle= 817 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 2.79e-12  |ddm|= 4.19e-12
cycle= 818 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 1.85e-12  |ddm|= 1.51e-11
cycle= 819 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 1.94e-12  |ddm|= 2.02e-11
cycle= 820 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.35e-12  |ddm|= 1.15e-11
cycle= 821 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 2.32e-12  |ddm|= 1.17e-11
cycle= 822 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 2.02e-12  |ddm|= 1.57e-11
cycle= 823 E= -37.2967953880987  delta_E= 2.13e-14  |g|= 2.26e-12  |ddm|= 2.13e-11
cycle= 824 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.03e-12  |ddm|= 1.57e-11
cycle= 825 E= -37.2967953880986  delta_E= 5.68e-14  |g|= 1.61e-12  |ddm|= 7.81e-12
cycle= 826 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 1.29e-12  |ddm|= 1.57e-11
cycle= 827 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 2.72e-12  |ddm|= 1.2e-11
cycle= 828 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 1.82e-12  |ddm|= 3.97e-12
cycle= 829 E= -37.2967953880987  delta_E= 2.13e-14  |g|= 3.24e-12  |ddm|= 1.91e-11
cycle= 830 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 1.24e-12  |ddm|= 1.38e-11
cycle= 831 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 2.42e-12  |ddm|= 2.16e-11
cycle= 832 E= -37.2967953880986  delta_E= 8.53e-14  |g|= 2.44e-12  |ddm|= 1.61e-11
cycle= 833 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 2.31e-12  |ddm|= 1.95e-11
cycle= 834 E= -37.2967953880986  delta_E= 2.84e-14  |g|= 2.76e-12  |ddm|= 1.03e-11
cycle= 835 E= -37.2967953880986  delta_E=    0  |g|= 1.13e-12  |ddm|= 1.29e-11
cycle= 836 E= -37.2967953880986  delta_E= -1.42e-14  |g|= 3.68e-12  |ddm|= 2.68e-11
cycle= 837 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 3.08e-12  |ddm|= 2.52e-11
cycle= 838 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 2.91e-12  |ddm|= 2.85e-11
cycle= 839 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 2.6e-12  |ddm|= 1.82e-11
cycle= 840 E= -37.2967953880986  delta_E= 9.24e-14  |g|= 2.55e-12  |ddm|= 1.11e-11
cycle= 841 E= -37.2967953880987  delta_E= -5.68e-14  |g|= 2.09e-12  |ddm|= 1.45e-11
cycle= 842 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 2.89e-12  |ddm|= 1.69e-11
cycle= 843 E= -37.2967953880987  delta_E= 2.84e-14  |g|= 1.19e-12  |ddm|= 1.16e-11
cycle= 844 E= -37.2967953880987  delta_E=    0  |g|= 2.75e-12  |ddm|= 8.3e-12
cycle= 845 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 1.77e-12  |ddm|= 1.58e-11
cycle= 846 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 2.08e-12  |ddm|= 1.58e-11
cycle= 847 E= -37.2967953880986  delta_E= 1.42e-14  |g|= 1.01e-12  |ddm|= 1.07e-11
cycle= 848 E= -37.2967953880987  delta_E= -5.68e-14  |g|= 2.04e-12  |ddm|= 1.28e-11
cycle= 849 E= -37.2967953880987  delta_E= 4.26e-14  |g|= 1.31e-12  |ddm|= 2.16e-11
cycle= 850 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 1.7e-12  |ddm|= 1.99e-11
cycle= 851 E= -37.2967953880986  delta_E= 2.13e-14  |g|= 2.79e-12  |ddm|= 1.44e-11
cycle= 852 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 7.59e-13  |ddm|= 7.38e-12
cycle= 853 E= -37.2967953880987  delta_E= -4.97e-14  |g|= 2.36e-12  |ddm|= 2.75e-11
cycle= 854 E= -37.2967953880987  delta_E= 4.97e-14  |g|= 1.2e-12  |ddm|= 1.92e-11
cycle= 855 E= -37.2967953880987  delta_E=    0  |g|= 1.62e-12  |ddm|= 8.96e-12
cycle= 856 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 1.12e-12  |ddm|= 1.2e-11
cycle= 857 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 3.15e-12  |ddm|= 1.18e-11
cycle= 858 E= -37.2967953880986  delta_E= 2.13e-14  |g|= 1.34e-12  |ddm|= 5.08e-12
cycle= 859 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 1.08e-12  |ddm|= 4.78e-12
cycle= 860 E= -37.2967953880986  delta_E= 2.84e-14  |g|= 2.78e-12  |ddm|= 1.5e-11
cycle= 861 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 2.28e-12  |ddm|= 3.16e-11
cycle= 862 E= -37.2967953880987  delta_E= -6.39e-14  |g|= 2.62e-12  |ddm|= 1.8e-11
cycle= 863 E= -37.2967953880987  delta_E= 4.97e-14  |g|= 2.8e-12  |ddm|= 2.11e-11
cycle= 864 E= -37.2967953880986  delta_E= 2.13e-14  |g|= 2.72e-12  |ddm|= 8.68e-12
cycle= 865 E= -37.2967953880986  delta_E= -7.11e-15  |g|= 2.41e-12  |ddm|= 6.32e-12
cycle= 866 E= -37.2967953880986  delta_E=    0  |g|= 1.11e-12  |ddm|= 6.25e-12
cycle= 867 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 1.48e-12  |ddm|= 7.88e-12
cycle= 868 E= -37.2967953880987  delta_E= 2.13e-14  |g|= 1.49e-12  |ddm|= 1.23e-11
cycle= 869 E= -37.2967953880986  delta_E= 1.42e-14  |g|= 2.09e-12  |ddm|= 2.9e-11
cycle= 870 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 1.28e-12  |ddm|= 2.16e-11
cycle= 871 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 8.27e-13  |ddm|= 3.96e-12
cycle= 872 E= -37.2967953880986  delta_E= -1.42e-14  |g|= 1.6e-12  |ddm|= 5.29e-12
cycle= 873 E= -37.2967953880987  delta_E= -5.68e-14  |g|= 2.07e-12  |ddm|= 1.5e-11
cycle= 874 E= -37.2967953880986  delta_E= 4.97e-14  |g|= 2.94e-12  |ddm|= 2.6e-11
cycle= 875 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 1.79e-12  |ddm|= 2.11e-11
cycle= 876 E= -37.2967953880987  delta_E= 2.84e-14  |g|= 1.33e-12  |ddm|= 3.97e-12
cycle= 877 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 1.62e-12  |ddm|= 2.51e-12
cycle= 878 E= -37.2967953880987  delta_E= -5.68e-14  |g|= 2.43e-12  |ddm|= 4.52e-12
cycle= 879 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 2.87e-12  |ddm|= 2.3e-11
cycle= 880 E= -37.2967953880987  delta_E= 5.68e-14  |g|= 1.93e-12  |ddm|= 2.19e-11
cycle= 881 E= -37.2967953880986  delta_E= 1.42e-14  |g|= 1.49e-12  |ddm|= 1.27e-11
cycle= 882 E= -37.2967953880986  delta_E=    0  |g|= 2.13e-12  |ddm|= 1.16e-11
cycle= 883 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 2.18e-12  |ddm|= 5.8e-12
cycle= 884 E= -37.2967953880987  delta_E= -4.97e-14  |g|= 1.56e-12  |ddm|= 1.68e-11
cycle= 885 E= -37.2967953880986  delta_E= 7.82e-14  |g|= 1.01e-12  |ddm|= 5.89e-12
cycle= 886 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 2.15e-12  |ddm|= 1.64e-11
cycle= 887 E= -37.2967953880986  delta_E= 2.13e-14  |g|= 2e-12  |ddm|= 3.04e-11
cycle= 888 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.67e-12  |ddm|= 1.36e-11
cycle= 889 E= -37.2967953880987  delta_E=    0  |g|= 2.99e-12  |ddm|= 1.63e-11
cycle= 890 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 1.45e-12  |ddm|= 8.72e-12
cycle= 891 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 1.43e-12  |ddm|= 4.47e-12
cycle= 892 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 1.37e-12  |ddm|= 1.44e-11
cycle= 893 E= -37.2967953880987  delta_E= 2.84e-14  |g|= 2.37e-12  |ddm|= 1.34e-11
cycle= 894 E= -37.2967953880987  delta_E= -4.97e-14  |g|= 1.57e-12  |ddm|= 2.07e-11
cycle= 895 E= -37.2967953880987  delta_E= 4.26e-14  |g|= 1.68e-12  |ddm|= 1.66e-11
cycle= 896 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 2.16e-12  |ddm|= 1.09e-11
cycle= 897 E= -37.2967953880986  delta_E= -1.42e-14  |g|= 1.29e-12  |ddm|= 1.26e-11
cycle= 898 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 2.32e-12  |ddm|= 6.89e-12
cycle= 899 E= -37.2967953880986  delta_E= 1.42e-14  |g|= 1.73e-12  |ddm|= 5.89e-12
cycle= 900 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 1.21e-12  |ddm|= 1.14e-11
cycle= 901 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.59e-12  |ddm|= 5.18e-12
cycle= 902 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 1.72e-12  |ddm|= 1.37e-11
cycle= 903 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 1.03e-12  |ddm|= 5.51e-12
cycle= 904 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 1.9e-12  |ddm|= 1.86e-11
cycle= 905 E= -37.2967953880987  delta_E= 4.97e-14  |g|= 1.6e-12  |ddm|= 8.06e-12
cycle= 906 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 2.6e-12  |ddm|= 6.9e-12
cycle= 907 E= -37.2967953880987  delta_E= 2.84e-14  |g|= 8.66e-13  |ddm|= 1.09e-11
cycle= 908 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 1.99e-12  |ddm|= 1.12e-11
cycle= 909 E= -37.2967953880986  delta_E= 5.68e-14  |g|= 1.39e-12  |ddm|= 8.5e-12
cycle= 910 E= -37.2967953880986  delta_E= 2.13e-14  |g|= 2.07e-12  |ddm|= 2.62e-12
cycle= 911 E= -37.2967953880987  delta_E= -4.97e-14  |g|= 2.63e-12  |ddm|= 8.58e-12
cycle= 912 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 2.39e-12  |ddm|= 1.71e-11
cycle= 913 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 2.67e-12  |ddm|= 4.2e-12
cycle= 914 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 1.68e-12  |ddm|= 6.31e-12
cycle= 915 E= -37.2967953880986  delta_E= 4.97e-14  |g|= 2.71e-12  |ddm|= 5.73e-12
cycle= 916 E= -37.2967953880987  delta_E= -4.97e-14  |g|= 1.99e-12  |ddm|= 1.76e-11
cycle= 917 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 1.61e-12  |ddm|= 2.08e-11
cycle= 918 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 3.36e-12  |ddm|= 1.19e-11
cycle= 919 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 2.56e-12  |ddm|= 2.24e-11
cycle= 920 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 2.36e-12  |ddm|= 1.31e-11
cycle= 921 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 1.32e-12  |ddm|= 1.59e-11
cycle= 922 E= -37.2967953880987  delta_E= 2.84e-14  |g|= 9.09e-13  |ddm|= 5.18e-12
cycle= 923 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 1.56e-12  |ddm|= 8.06e-12
cycle= 924 E= -37.2967953880986  delta_E= 2.84e-14  |g|= 2.61e-12  |ddm|= 1.05e-11
cycle= 925 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 2.46e-12  |ddm|= 6.99e-12
cycle= 926 E= -37.2967953880987  delta_E=    0  |g|= 1.47e-12  |ddm|= 1.85e-11
cycle= 927 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 1.52e-12  |ddm|= 1.85e-11
cycle= 928 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 1.34e-12  |ddm|= 2.14e-11
cycle= 929 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 2.92e-12  |ddm|= 9.29e-12
cycle= 930 E= -37.2967953880987  delta_E= -4.97e-14  |g|= 1.22e-12  |ddm|= 1.07e-11
cycle= 931 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 7.71e-13  |ddm|= 1.36e-12
cycle= 932 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 1.21e-12  |ddm|= 3.26e-12
cycle= 933 E= -37.2967953880986  delta_E= 5.68e-14  |g|= 2.35e-12  |ddm|= 1.16e-11
cycle= 934 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 2.88e-12  |ddm|= 2.61e-11
cycle= 935 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 7.56e-13  |ddm|= 8.25e-12
cycle= 936 E= -37.2967953880986  delta_E= 4.97e-14  |g|= 1.82e-12  |ddm|= 3.44e-12
cycle= 937 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 2.17e-12  |ddm|= 1.36e-11
cycle= 938 E= -37.2967953880987  delta_E=    0  |g|= 8.67e-13  |ddm|= 2.12e-11
cycle= 939 E= -37.2967953880986  delta_E= 2.13e-14  |g|= 8.28e-13  |ddm|= 7.92e-12
cycle= 940 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 1.4e-12  |ddm|= 1.88e-11
cycle= 941 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 1.88e-12  |ddm|= 2.42e-11
cycle= 942 E= -37.2967953880986  delta_E= 1.42e-14  |g|= 1.36e-12  |ddm|= 1.24e-11
cycle= 943 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 1.86e-12  |ddm|= 8.1e-12
cycle= 944 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 2.12e-12  |ddm|= 9.83e-12
cycle= 945 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 1.93e-12  |ddm|= 1.6e-11
cycle= 946 E= -37.2967953880987  delta_E= 4.26e-14  |g|= 1.55e-12  |ddm|= 1.06e-11
cycle= 947 E= -37.2967953880987  delta_E=    0  |g|= 2.22e-12  |ddm|= 4.55e-12
cycle= 948 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 1.28e-12  |ddm|= 1.28e-11
cycle= 949 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 2.45e-12  |ddm|= 9.71e-12
cycle= 950 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 1.3e-12  |ddm|= 1.04e-11
cycle= 951 E= -37.2967953880987  delta_E= 2.84e-14  |g|= 1.79e-12  |ddm|= 1.09e-11
cycle= 952 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 2.14e-12  |ddm|= 7.43e-12
cycle= 953 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 1.72e-12  |ddm|= 1.78e-11
cycle= 954 E= -37.2967953880987  delta_E=    0  |g|= 3.86e-12  |ddm|= 1.98e-11
cycle= 955 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 3.75e-12  |ddm|= 3.7e-11
cycle= 956 E= -37.2967953880987  delta_E= -7.11e-15  |g|= 2.85e-12  |ddm|= 2.03e-11
cycle= 957 E= -37.2967953880987  delta_E=    0  |g|= 1.48e-12  |ddm|= 1.58e-11
cycle= 958 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 1.39e-12  |ddm|= 1.04e-11
cycle= 959 E= -37.2967953880987  delta_E=    0  |g|= 2.93e-12  |ddm|= 1.86e-11
cycle= 960 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 1.95e-12  |ddm|= 2.69e-11
cycle= 961 E= -37.2967953880986  delta_E= 5.68e-14  |g|= 2.79e-12  |ddm|= 9.34e-12
cycle= 962 E= -37.2967953880987  delta_E= -9.95e-14  |g|= 2.18e-12  |ddm|= 1.14e-11
cycle= 963 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 1.73e-12  |ddm|= 2.07e-11
cycle= 964 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 7.26e-13  |ddm|= 8.76e-12
cycle= 965 E= -37.2967953880987  delta_E= 2.13e-14  |g|= 1.77e-12  |ddm|= 1.63e-11
cycle= 966 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 1.93e-12  |ddm|= 9.89e-12
cycle= 967 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 2.04e-12  |ddm|= 7.35e-12
cycle= 968 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 1.76e-12  |ddm|= 5.54e-12
cycle= 969 E= -37.2967953880986  delta_E= 1.07e-13  |g|= 2.11e-12  |ddm|= 1.37e-11
cycle= 970 E= -37.2967953880987  delta_E= -5.68e-14  |g|= 2.54e-12  |ddm|= 2.31e-11
cycle= 971 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 2.48e-12  |ddm|= 1.6e-11
cycle= 972 E= -37.2967953880987  delta_E= -2.13e-14  |g|= 1.6e-12  |ddm|= 2.32e-11
cycle= 973 E= -37.2967953880986  delta_E= 2.13e-14  |g|= 3.3e-12  |ddm|= 8.94e-12
cycle= 974 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 2.64e-12  |ddm|= 1.08e-11
cycle= 975 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 9.48e-13  |ddm|= 1.1e-11
cycle= 976 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 2.29e-12  |ddm|= 9.57e-12
cycle= 977 E= -37.2967953880987  delta_E=    0  |g|= 2.62e-12  |ddm|= 1.2e-11
cycle= 978 E= -37.2967953880986  delta_E= 1.42e-14  |g|= 1.76e-12  |ddm|= 2.53e-11
cycle= 979 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 1.27e-12  |ddm|= 1.21e-11
cycle= 980 E= -37.2967953880987  delta_E= -1.42e-14  |g|= 1.12e-12  |ddm|= 3.15e-12
cycle= 981 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 2.21e-12  |ddm|= 1.65e-11
cycle= 982 E= -37.2967953880986  delta_E= 2.84e-14  |g|= 2.43e-12  |ddm|= 2.13e-11
cycle= 983 E= -37.2967953880987  delta_E= -7.82e-14  |g|= 2.95e-12  |ddm|= 1.22e-11
cycle= 984 E= -37.2967953880987  delta_E=    0  |g|= 1.83e-12  |ddm|= 2.11e-11
cycle= 985 E= -37.2967953880986  delta_E= 8.53e-14  |g|= 2.37e-12  |ddm|= 1.35e-11
cycle= 986 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 2.34e-12  |ddm|= 9.47e-12
cycle= 987 E= -37.2967953880986  delta_E= 2.13e-14  |g|= 1.04e-12  |ddm|= 1.14e-11
cycle= 988 E= -37.2967953880986  delta_E= -4.26e-14  |g|= 1.64e-12  |ddm|= 2.49e-12
cycle= 989 E= -37.2967953880987  delta_E= -4.97e-14  |g|= 1.36e-12  |ddm|= 9.66e-12
cycle= 990 E= -37.2967953880986  delta_E= 4.97e-14  |g|= 1.42e-12  |ddm|= 1.07e-11
cycle= 991 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 1.71e-12  |ddm|= 1.87e-11
cycle= 992 E= -37.2967953880986  delta_E= 2.84e-14  |g|= 1.41e-12  |ddm|= 1.6e-11
cycle= 993 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 1.06e-12  |ddm|= 3.39e-12
cycle= 994 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 1.25e-12  |ddm|= 1.68e-11
cycle= 995 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 2.66e-12  |ddm|= 1.62e-11
cycle= 996 E= -37.2967953880986  delta_E=    0  |g|= 1.32e-12  |ddm|= 7.92e-12
cycle= 997 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 1.68e-12  |ddm|= 5.99e-12
cycle= 998 E= -37.2967953880987  delta_E= 1.42e-14  |g|= 1.15e-12  |ddm|= 1.13e-11
cycle= 999 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 1.99e-12  |ddm|= 1.48e-11
cycle= 1000 E= -37.2967953880987  delta_E= 2.84e-14  |g|= 1.08e-12  |ddm|= 2.28e-11
cycle= 1001 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 8.02e-13  |ddm|= 1.48e-11
cycle= 1002 E= -37.2967953880986  delta_E= 4.26e-14  |g|= 3.32e-12  |ddm|= 5.18e-12
cycle= 1003 E= -37.2967953880986  delta_E=    0  |g|= 1.03e-12  |ddm|= 1.1e-11
cycle= 1004 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 2.22e-12  |ddm|= 1.08e-11
cycle= 1005 E= -37.2967953880986  delta_E= 5.68e-14  |g|= 3.21e-12  |ddm|= 1.15e-11
cycle= 1006 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 2.96e-12  |ddm|= 2.17e-11
cycle= 1007 E= -37.2967953880987  delta_E=    0  |g|= 2.47e-12  |ddm|= 1.16e-11
cycle= 1008 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 2.77e-12  |ddm|= 2.18e-11
cycle= 1009 E= -37.2967953880986  delta_E= 4.97e-14  |g|= 1.26e-12  |ddm|= 2.04e-11
cycle= 1010 E= -37.2967953880987  delta_E= -2.84e-14  |g|= 1.6e-12  |ddm|= 2.3e-11
cycle= 1011 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 1.15e-12  |ddm|= 8.14e-12
cycle= 1012 E= -37.2967953880987  delta_E= 7.11e-15  |g|= 1.56e-12  |ddm|= 1.41e-11
cycle= 1013 E= -37.2967953880987  delta_E= -4.97e-14  |g|= 2.17e-12  |ddm|= 1.83e-11
cycle= 1014 E= -37.2967953880987  delta_E= 2.84e-14  |g|= 1.05e-12  |ddm|= 1.24e-11
cycle= 1015 E= -37.2967953880987  delta_E=    0  |g|= 2.77e-12  |ddm|= 1.57e-11
cycle= 1016 E= -37.2967953880987  delta_E=    0  |g|= 1.61e-12  |ddm|= 1.18e-11
cycle= 1017 E= -37.2967953880987  delta_E=    0  |g|= 1.46e-12  |ddm|= 1.12e-11
cycle= 1018 E= -37.2967953880986  delta_E= 4.97e-14  |g|= 1.82e-12  |ddm|= 1.24e-11
cycle= 1019 E= -37.2967953880987  delta_E= -3.55e-14  |g|= 1.08e-12  |ddm|= 8.25e-12
cycle= 1020 E= -37.2967953880986  delta_E= 2.13e-14  |g|= 1.32e-12  |ddm|= 2.55e-12
cycle= 1021 E= -37.2967953880986  delta_E= 7.11e-15  |g|= 2.01e-12  |ddm|= 1.84e-11
cycle= 1022 E= -37.2967953880987  delta_E= -4.26e-14  |g|= 2.31e-12  |ddm|= 1.51e-11
